t_ms,label,f1,f2,f3,f4,f5,ax,ay,az,gx,gy,gz
10074,2,1224,0,0,2,26,5.57,8.85,0.40,0.16,-0.20,-0.04
10094,2,1212,0,13,1,31,6.30,9.85,0.85,0.22,-0.49,0.07
10114,2,1209,0,3,0,30,7.84,10.28,1.29,0.19,-0.61,0.25
10134,2,1181,0,0,0,29,9.04,11.55,1.82,-0.04,-0.46,0.46
10154,2,1168,1060,6,0,33,9.93,13.21,2.17,-0.58,-0.21,0.87
10174,2,1158,2029,16,1,41,10.70,14.51,2.24,-1.51,0.32,1.28
10194,2,1140,2569,109,3,59,10.54,13.55,2.87,-2.25,0.80,1.84
10214,2,1140,2733,142,0,791,9.82,12.51,2.37,-2.89,1.08,2.31
10234,2,1231,2881,543,9,965,9.16,11.01,2.33,-3.28,0.73,2.38
10254,2,1180,2931,621,0,1000,7.91,11.27,2.97,-3.33,0.15,2.74
10274,2,1135,2946,685,2,1009,8.43,9.83,2.04,-3.00,0.18,2.96
10294,2,1124,2962,725,0,1241,7.59,8.15,2.52,-3.10,0.05,3.30
10314,2,1063,2963,788,0,1309,6.29,6.44,3.76,-3.24,-0.62,3.27
10334,2,1250,2968,853,4,1338,5.59,2.68,3.07,-3.03,-0.31,3.47
10354,2,1636,2977,1036,9,1417,4.51,-0.54,2.08,-3.14,-0.70,3.40
10374,2,1221,3005,1114,5,1415,2.61,-3.87,3.23,-3.23,-1.58,2.74
10394,2,1334,2987,1206,430,1486,3.63,-2.32,0.84,-2.88,-2.77,0.60
10414,2,1328,2990,1483,557,1773,6.68,-5.05,-1.51,-2.39,-2.61,-1.05
10434,2,1386,2977,1777,784,1931,3.74,-6.29,-0.56,0.16,-1.61,-1.75
10454,2,1326,2981,1946,865,2015,2.00,-4.20,1.65,1.66,-0.85,-1.93
10474,2,1342,2977,1969,907,2103,2.82,-2.42,0.17,0.76,-0.95,-2.24
10494,2,1286,2976,1972,1296,2331,1.83,-1.03,-0.17,0.47,-0.00,-2.58
10514,2,1321,2985,1958,1502,2473,1.05,0.15,0.69,0.11,0.67,-3.26
10534,2,1313,2983,1969,1579,2458,0.75,2.98,1.52,-0.63,0.30,-4.37
10554,2,1317,2989,1972,1609,2582,1.55,6.32,0.94,0.58,0.31,-4.37
10574,2,1355,2987,1970,1641,2602,1.40,8.60,0.04,1.79,0.28,-4.37
10594,2,1326,2981,1972,1795,2602,2.36,15.24,-1.02,3.62,0.03,-4.00
10614,2,1721,2973,1995,1777,2605,5.37,21.20,-2.30,3.23,-1.34,-1.75
10634,2,1620,2976,1984,1707,2608,6.45,19.70,-2.56,2.40,-1.38,-0.43
10654,2,1605,2956,1948,1638,2630,6.87,16.33,-3.02,0.96,0.15,0.03
10674,2,1519,2937,1998,1628,2629,7.40,13.49,-2.55,-0.81,1.36,0.08
10694,2,1307,2912,2013,1578,2641,8.26,12.07,-1.78,-2.54,1.36,-0.44
10714,2,1389,2897,2075,1661,2646,7.44,10.17,-0.67,-1.40,0.92,-0.05
10734,2,1477,2874,2145,1571,2643,7.96,10.73,-1.61,0.66,0.26,0.49
10754,2,1505,2851,2190,1573,2603,6.51,10.75,0.18,1.39,-0.21,0.96
10774,2,1546,2822,2211,1573,2588,6.24,11.14,-1.62,1.18,0.39,1.11
10794,2,1581,2772,2213,1578,2569,6.19,10.57,-1.69,0.48,1.43,1.03
10814,2,1575,2755,2220,1579,2553,5.43,10.72,-2.20,0.35,2.04,0.94
10834,2,1646,2694,2213,1589,2552,5.43,11.07,-3.22,0.91,1.94,1.03
10854,2,1559,2650,2185,1586,2555,6.45,10.58,-3.89,1.46,1.86,1.43
10874,2,1646,2591,2208,1584,2551,6.24,10.79,-2.76,2.44,2.32,1.95
10894,2,1622,2525,1576,1587,2548,5.97,8.88,-2.87,2.57,2.98,1.79
10914,2,1648,2306,2124,1576,2546,6.22,8.14,-2.36,2.21,3.45,1.47
10934,2,1867,1629,2087,1726,2596,6.85,6.78,-1.83,2.32,4.03,1.27
10954,2,1932,1401,2212,1803,2619,4.54,6.71,-5.88,2.88,4.37,1.44
10974,2,1932,1332,2222,1852,2603,4.64,5.79,0.16,3.68,4.34,1.51
10994,2,1940,1111,2241,1922,2616,6.69,7.54,0.91,3.70,4.15,1.28
11014,2,1905,847,2251,1965,2621,4.09,5.49,3.88,3.47,4.23,1.02
11034,2,1889,765,2268,1982,2571,4.43,6.05,4.33,3.02,4.37,0.87
11054,2,1830,685,2272,1998,2580,2.38,5.83,6.38,2.65,4.37,0.94
11074,2,1694,562,2252,2009,2567,2.21,5.78,6.91,2.23,3.98,0.89
11094,2,1700,324,2252,2015,2571,2.26,4.99,8.26,2.03,2.73,0.70
11114,2,1518,0,2186,2046,2581,2.77,5.26,7.20,2.25,2.61,0.60
11134,2,1526,0,2037,1999,2623,3.09,8.33,9.13,2.26,1.74,0.51
11154,2,1595,0,2558,2427,2811,0.06,7.79,12.82,1.13,0.18,-0.01
11174,2,1684,2,2637,2666,2872,0.86,8.46,11.71,-0.84,-0.36,0.15
11194,2,1952,603,2642,2762,2898,2.59,6.93,9.46,-1.15,-0.31,-0.02
11214,2,2055,1549,2690,2693,2896,5.18,6.99,4.70,-0.57,0.07,-0.06
11234,2,2125,1983,2756,2599,2874,6.06,6.93,2.82,-0.07,-0.40,-0.18
11254,2,2105,1594,2698,2565,2867,7.49,7.32,1.63,-0.19,-0.14,-0.27
11274,2,2128,2662,2678,2459,2853,7.03,5.54,2.61,-0.87,0.32,-0.17
11294,2,2309,2809,2665,2492,2835,7.27,5.35,3.02,-0.71,0.31,-0.00
11314,2,2212,2797,2685,2507,2838,6.72,4.08,3.87,0.05,-0.09,0.01
11334,2,2212,2760,2724,2545,2843,7.24,5.43,4.10,0.77,-0.38,-0.11
11354,2,2285,2811,2723,2603,2846,8.01,6.54,4.11,0.50,-0.32,-0.19
11374,2,2337,2800,2721,2657,2840,8.35,6.89,4.02,-0.21,-0.11,-0.23
11394,2,2347,2805,2705,2652,2844,8.17,6.68,3.70,-0.39,-0.08,-0.07
11414,2,2360,2810,2703,2633,2837,7.63,5.96,3.91,-0.05,-0.14,0.12
11434,2,2354,2787,2690,2660,2838,7.28,5.88,4.00,0.16,-0.29,0.23
11454,2,2138,2484,2697,2680,2852,7.06,5.37,3.76,0.19,-0.45,0.09
11474,2,2068,1724,2721,2717,2857,7.32,5.74,3.22,0.32,-0.26,-0.01
11494,2,2062,1008,2681,2761,2857,8.02,6.37,3.13,0.13,0.38,-0.14
11514,2,1910,1133,2687,2820,2869,6.91,6.28,3.37,-0.13,0.61,-0.18
11534,2,1962,528,2726,2874,2874,6.36,6.33,3.99,0.01,0.25,-0.01
11554,2,1980,1333,2751,2895,2901,6.16,6.62,3.91,0.29,-0.06,0.11
11574,2,1998,818,2777,2900,2914,6.02,7.04,3.77,0.19,0.00,0.02
11594,2,2009,222,2783,2929,2912,5.92,6.91,3.66,-0.12,0.14,-0.03
11614,2,2046,8,2786,2947,2910,6.17,6.70,3.54,-0.12,0.00,0.01
11634,2,2125,4,2760,2941,2903,6.10,6.66,3.28,0.00,-0.19,0.08
11654,2,2151,3,2760,2937,2925,6.44,6.73,3.70,0.15,-0.48,0.04
11674,2,2092,1269,2766,2937,2926,6.44,7.17,3.79,0.16,-0.45,-0.05
11694,2,2063,1430,2773,2932,2916,6.79,7.56,3.27,-0.07,-0.40,-0.08
11714,2,2005,989,2772,2939,2925,6.63,6.78,2.56,-0.40,-0.17,-0.04
11734,2,2052,2300,2762,2954,2928,6.62,6.25,3.23,-0.65,0.04,0.05
11754,2,2247,2499,2758,2933,2924,6.62,5.75,3.23,-0.40,0.01,0.10
11774,2,2274,2794,2742,2940,2917,6.73,5.73,3.32,-0.06,-0.18,0.17
11794,2,2243,2817,2719,2952,2918,6.70,6.03,3.86,0.17,-0.24,0.10
11814,2,2212,2848,2711,2938,2902,7.05,6.27,4.01,0.03,-0.24,0.07
11834,2,2190,2840,2704,2938,2892,7.76,6.55,3.68,-0.11,-0.26,0.06
12838,2,1381,3,1,11,0,4.81,8.47,1.13,0.00,0.09,-0.02
12858,2,1384,14,2,1,1,4.73,8.45,1.10,0.02,0.11,-0.02
12878,2,1386,0,2,0,1,4.83,8.55,1.07,0.06,0.08,-0.03
12898,2,1389,1,6,0,1,4.87,8.69,1.07,0.07,0.05,-0.02
12918,2,1397,0,0,0,3,4.85,8.56,1.31,0.03,0.04,-0.02
12938,2,1378,1,6,3,3,4.84,8.67,1.24,0.02,0.04,-0.03
12958,2,1385,2,1,1,1,4.88,8.83,1.19,0.01,0.02,-0.03
12978,2,1365,1,4,3,0,4.89,8.71,1.21,-0.02,0.04,-0.01
12998,2,1377,0,0,3,2,4.83,8.71,1.14,-0.01,0.04,-0.01
13018,2,1379,0,0,25,3,4.87,8.72,1.17,0.01,-0.01,-0.01
13038,2,1382,1,0,0,10,4.85,8.48,1.39,-0.02,-0.01,0.02
13058,2,1386,1,0,1,0,4.81,8.26,1.20,-0.02,-0.02,0.02
13078,2,1366,1,1,3,33,4.70,8.15,1.24,0.04,-0.06,0.00
13098,2,1375,1,6,0,0,4.64,8.10,1.39,0.01,-0.15,0.03
13118,2,1340,1,3,0,1,4.93,8.48,1.50,0.09,-0.38,0.08
13138,2,1328,0,2,0,0,6.00,9.36,1.96,0.19,-0.65,0.07
13158,2,1321,6,4,0,5,7.39,10.45,2.04,0.14,-0.52,0.08
13178,2,1293,2,2,0,5,8.36,12.05,2.48,-0.32,-0.27,0.28
13198,2,1334,359,0,4,3,9.06,13.70,2.69,-0.87,0.10,0.74
13218,2,1291,1157,0,0,1,9.52,14.03,3.40,-1.66,-0.09,1.34
13238,2,1275,1975,0,0,1,11.65,13.02,2.45,-1.65,0.20,1.83
13258,2,1295,2665,7,4,0,8.54,12.02,5.13,-1.79,-0.38,2.14
13278,2,1297,2808,3,1,0,9.93,12.05,3.71,-1.82,-0.24,2.46
13298,2,1297,2864,1,1,1,8.47,11.60,3.86,-1.80,-0.13,3.08
13318,2,1314,2939,3,2,6,7.81,10.38,3.76,-2.63,-0.13,3.11
13338,2,1421,2946,0,0,178,8.16,8.39,2.02,-3.44,0.01,3.17
13358,2,1435,2983,1,0,817,6.79,5.82,1.64,-3.05,-0.00,3.35
13378,2,1766,2988,136,0,1456,5.95,4.18,2.15,-2.75,-0.28,3.37
13398,2,1779,3011,942,1,1786,5.44,2.55,1.08,-2.45,-0.59,3.01
13418,2,1867,3021,1225,0,2069,3.84,-1.18,0.92,-2.71,-0.83,2.63
13438,2,1822,2992,1605,120,2289,4.34,-1.93,2.22,-2.80,-0.80,1.78
13458,2,1833,2996,1932,153,2510,4.03,-2.35,1.41,-2.24,-0.69,0.67
13478,2,1862,2998,1929,865,2587,4.92,-2.72,-0.52,-0.81,0.61,0.02
13498,2,1887,3000,2072,1121,2690,1.90,-3.12,0.58,-0.14,-0.40,-0.73
13518,2,1831,2998,2070,1311,2716,1.65,-2.62,0.36,0.56,-0.81,-1.31
13538,2,1481,2999,2084,1306,2744,1.03,-2.30,0.78,0.61,-1.02,-1.83
13558,2,1500,2995,2121,1430,2744,0.93,-2.03,1.17,0.44,-0.98,-2.56
13578,2,1450,2989,2138,1449,2764,0.94,-0.93,0.89,0.61,-0.74,-3.57
13598,2,1441,2988,2136,1509,2756,0.80,0.23,1.19,1.35,-1.14,-4.37
13618,2,1441,2993,2165,1586,2762,1.54,4.63,0.70,1.88,-1.09,-4.37
13638,2,1470,2992,2148,1625,2757,2.13,9.66,0.15,2.89,-1.37,-4.37
13658,2,1472,2999,2078,1577,2739,4.49,16.70,0.25,3.29,-1.86,-4.37
13678,2,1415,2994,2124,1633,2765,4.44,19.65,-0.90,2.42,-1.65,-3.32
13698,2,1384,2980,2140,1493,2756,6.19,20.62,-3.73,1.21,-0.62,-1.41
13718,2,1362,2969,2130,1277,2742,7.41,18.52,-3.74,-0.57,-0.18,-0.45
13738,2,1365,2956,2139,1200,2732,8.00,14.15,-2.61,-1.18,0.62,-0.15
13758,2,1357,2960,2147,1134,2736,8.44,11.76,-4.55,-0.97,0.90,-0.26
13778,2,1350,2956,2159,1134,2732,7.66,10.37,-1.48,-0.06,0.29,0.03
13798,2,1350,2956,2203,1081,2736,7.51,10.33,-1.71,1.15,0.06,0.35
13818,2,1380,2942,2207,1076,2731,7.02,11.35,-1.98,1.17,0.22,0.51
13838,2,1377,2900,2232,1072,2750,6.94,11.48,-2.01,1.00,0.85,0.57
13858,2,1542,2890,2251,1167,2746,7.25,11.90,-3.29,0.93,1.81,0.71
13878,2,1629,2833,2243,1308,2742,6.20,11.65,-3.88,1.28,2.41,0.86
13898,2,1607,2809,2242,1424,2747,6.04,12.14,-5.00,1.81,2.66,1.00
13918,2,1147,2780,2284,1545,2753,7.21,11.38,-6.36,1.89,3.28,1.25
13938,2,1699,2691,2283,1593,2746,6.84,11.70,-5.13,2.11,3.96,1.15
13958,2,1577,2505,2250,1615,2760,6.05,10.71,-8.34,2.83,4.37,0.96
13978,2,1986,1060,2317,1684,2785,6.78,10.06,-6.69,3.45,4.37,1.18
13998,2,1865,3,2353,1832,2741,4.04,9.51,-1.89,3.47,4.37,1.43
14018,2,1745,1,2344,1891,2803,8.16,10.18,-5.24,2.98,4.37,1.79
14038,2,1705,1,2338,1976,2801,3.11,6.60,-0.31,2.96,4.37,1.71
14058,2,1622,1,2349,1986,2818,2.14,6.15,3.08,2.69,4.37,1.72
14078,2,1570,2,2357,2030,2813,2.14,6.42,5.44,2.83,3.59,1.96
14098,2,1603,1,2301,2075,2834,1.71,6.33,6.18,3.06,2.86,1.63
14118,2,1595,15,2283,2102,2837,2.30,5.52,6.95,3.00,2.68,1.17
14138,2,1605,4,2274,2130,2839,0.95,6.08,8.11,1.65,1.65,0.56
14158,2,1621,2,2276,2163,2856,2.90,6.37,6.19,1.03,1.88,0.42
14178,2,1490,0,2269,2177,2858,2.81,6.48,5.81,0.75,1.88,0.09
14198,2,1533,3,2397,2138,2861,3.06,6.38,5.97,0.35,1.52,-0.07
14218,2,1623,1,2636,2536,2879,0.34,6.83,10.04,0.36,0.73,-0.04
14238,2,1662,1,2771,2594,2883,1.90,9.00,8.82,0.67,-1.25,0.23
14258,2,1638,5,2797,2697,2893,4.02,8.89,4.91,0.48,-0.98,0.35
14278,2,1629,0,2788,2729,2881,5.74,8.85,2.83,-0.24,-0.01,-0.21
14298,2,1760,1420,2786,2795,2882,6.52,8.53,2.38,-0.71,0.10,-0.30
14318,2,1754,1994,2780,2741,2891,7.24,6.84,2.33,-0.70,-0.27,-0.10
14338,2,1800,2257,2803,2730,2876,7.15,6.08,2.51,-0.78,-0.15,0.04
14358,2,1904,2614,2784,2729,2867,7.30,5.26,1.93,-0.63,0.07,0.08
14378,2,1668,2741,2747,2742,2863,7.58,5.13,1.86,0.00,0.05,0.02
14398,2,1609,2777,2739,2784,2873,7.38,5.83,2.83,0.51,-0.07,-0.13
14418,2,1342,2811,2808,2782,2873,8.02,6.49,3.50,0.24,-0.12,-0.23
14438,2,1640,2851,2813,2759,2867,8.30,6.79,4.39,-0.27,-0.23,-0.20
14458,2,1894,2819,2815,2777,2871,7.67,5.85,3.65,-0.31,-0.28,-0.00
14478,2,1940,2788,2802,2795,2873,7.63,6.20,3.18,0.01,-0.31,0.03
14498,2,1976,2714,2792,2818,2885,7.57,6.54,3.17,0.11,-0.22,0.09
14518,2,1965,2695,2802,2821,2898,7.47,6.36,3.17,0.03,-0.20,0.12
14538,2,1898,2687,2811,2825,2902,7.35,6.10,3.08,0.07,-0.35,0.19
14558,2,1877,2516,2819,2829,2895,7.37,6.15,2.64,0.18,-0.36,0.20
14578,2,1893,2004,2825,2831,2897,7.29,6.45,2.58,0.26,-0.35,0.17
14598,2,1615,2345,2842,2827,2895,7.56,6.81,2.23,0.24,-0.08,0.04
14618,2,1426,1357,2843,2810,2902,7.95,6.80,1.70,-0.03,0.43,-0.05
14638,2,1275,1456,2878,2836,2919,6.65,6.49,3.19,-0.23,0.44,-0.13
14658,2,1476,1502,2919,2883,2917,6.43,6.69,2.90,-0.07,0.03,0.03
14678,2,1521,1312,2924,2896,2917,6.10,6.55,2.92,0.05,-0.05,0.07
14698,2,1534,1367,2925,2903,2907,6.23,6.90,2.69,-0.00,-0.03,0.08
14718,2,1502,845,2923,2923,2922,6.49,6.93,2.54,0.03,-0.09,0.09
14738,2,1526,0,2925,2927,2924,6.63,6.78,2.66,0.02,-0.09,0.05
14758,2,1532,1,2911,2941,2927,6.90,7.04,2.90,0.01,-0.25,0.00
14778,2,1615,2,2903,2935,2917,6.87,7.31,2.84,0.03,-0.36,-0.02
14798,2,1657,1443,2894,2938,2924,7.22,7.20,2.55,-0.14,-0.26,-0.03
14818,2,1726,1914,2904,2962,2919,6.84,6.64,2.26,-0.51,0.18,-0.03
14838,2,1956,2434,2898,2957,2930,6.98,6.62,1.99,-0.69,0.39,0.02
15842,2,1326,843,0,5,0,4.19,9.04,0.44,-0.08,0.04,-0.10
15862,2,1327,830,1,2,10,4.19,9.22,0.45,-0.14,0.09,-0.09
15882,2,1313,838,0,0,0,4.22,9.20,0.58,-0.18,0.13,-0.08
15902,2,1278,792,1,1,0,4.22,9.12,0.70,-0.17,0.16,-0.08
15922,2,1266,800,4,1,0,4.08,9.14,0.76,-0.10,0.19,-0.10
15942,2,1256,801,0,0,1,4.15,9.12,0.90,-0.03,0.20,-0.10
15962,2,1277,799,5,0,1,3.95,9.36,0.96,-0.00,0.23,-0.08
15982,2,1282,784,1,1,3,3.82,9.43,1.04,-0.01,0.20,-0.03
16002,2,1273,722,7,1,1,3.88,9.37,1.01,-0.03,0.16,0.01
16022,2,1271,682,2,0,0,3.84,9.23,1.02,-0.04,0.13,0.02
16042,2,1278,656,0,5,6,3.78,8.82,1.23,-0.07,0.13,0.01
16062,2,1277,670,0,0,0,3.75,8.33,1.40,-0.07,0.16,-0.00
16082,2,1281,665,5,8,0,3.51,8.42,1.23,0.10,0.13,-0.05
16102,2,1296,15,0,0,2,3.63,9.17,1.16,0.20,-0.02,-0.07
16122,2,1368,0,3,0,0,3.69,9.74,1.21,0.09,-0.03,-0.04
16142,2,1356,2,1,0,7,3.75,9.26,1.60,-0.33,0.08,0.01
16162,2,1353,7,0,1,0,3.55,8.22,1.44,-0.49,0.08,0.05
16182,2,1316,4,0,0,0,3.75,8.66,1.35,-0.02,-0.24,0.02
16202,2,1320,1,3,11,2,4.19,10.36,1.43,0.55,-0.61,0.03
16222,2,1325,9,0,7,3,5.05,12.15,1.58,0.42,-0.81,0.14
16242,2,1306,0,0,5,8,6.04,12.75,2.33,-0.37,-0.52,0.27
16262,2,1275,168,0,4,0,6.71,12.86,2.65,-0.93,-0.09,0.45
16282,2,1281,738,0,0,0,6.90,13.02,3.11,-1.01,-0.16,0.78
16302,2,1326,1240,9,2,5,7.94,12.60,2.94,-0.69,-0.53,1.17
16322,2,1305,1615,0,3,7,7.13,13.70,3.62,-0.43,-0.85,1.66
16342,2,1347,2215,0,0,0,8.27,14.56,2.44,-1.15,-0.77,1.94
16362,2,1339,2738,0,0,11,8.87,14.02,2.20,-1.87,-0.26,2.27
16382,2,1334,2818,0,5,4,7.57,11.97,2.69,-2.59,-0.25,2.57
16402,2,1336,2887,1,0,0,7.65,10.89,2.02,-2.87,-0.13,2.67
16422,2,1342,2928,1,1,4,6.63,9.29,3.14,-2.97,-0.37,3.01
16442,2,1359,2943,0,8,0,5.65,7.79,2.85,-2.98,-0.40,3.17
16462,2,1357,2998,3,1,1,5.48,6.38,2.62,-2.97,-0.74,3.12
16482,2,1369,2992,1,5,0,5.86,4.84,2.21,-2.89,-1.17,3.05
16502,2,1642,2973,69,0,13,5.61,2.68,2.79,-2.72,-1.22,2.94
16522,2,1774,2946,939,4,1091,4.81,0.34,2.35,-2.69,-0.67,2.66
16542,2,1813,2943,1094,5,1649,2.97,-0.90,2.15,-2.57,-0.75,2.22
16562,2,1511,2929,1337,1,2078,3.71,-1.58,1.61,-2.08,-0.80,1.41
16582,2,1524,2935,1690,4,2355,3.87,-1.83,2.13,-1.57,-0.77,0.49
16602,2,1514,2934,1811,638,2553,2.94,-3.08,1.45,-1.34,-0.43,-0.57
16622,2,1497,2949,1921,684,2585,2.68,-2.68,1.36,-0.97,-0.76,-1.59
16642,2,1492,2952,1962,863,2667,3.26,-2.18,0.31,-0.84,-1.46,-2.17
16662,2,1490,2952,2033,882,2690,3.88,-1.42,0.39,1.06,-1.04,-2.40
16682,2,1495,2949,1997,937,2691,3.05,1.66,1.99,1.63,-0.94,-2.71
16702,2,1494,2956,2026,1021,2685,2.41,2.71,2.03,1.18,-1.07,-3.22
16722,2,1443,2953,1987,1079,2684,2.79,4.98,1.98,1.03,-0.73,-3.75
16742,2,1461,2955,1999,1065,2726,3.11,7.76,0.74,1.34,-0.47,-4.36
16762,2,1482,2961,1961,1013,2693,3.92,11.99,-0.46,2.26,-0.85,-4.03
16782,2,1492,2954,1978,1086,2699,3.45,14.21,-0.31,2.68,-1.22,-2.97
16802,2,1515,2932,1982,1053,2702,6.05,17.28,-2.24,1.77,-0.95,-1.48
16822,2,1478,2915,1947,1018,2678,7.05,16.27,-2.66,0.36,-0.44,-0.52
16842,2,1453,2909,1935,880,2673,7.60,13.34,-1.92,-0.84,0.55,-0.36
16862,2,1436,2905,1941,906,2660,7.47,11.07,-2.27,-0.96,1.28,-0.25
16882,2,1452,2898,2076,878,2643,7.44,10.31,-1.88,-0.38,0.95,-0.28
16902,2,1444,2898,2061,894,2636,7.37,10.19,-1.07,0.78,0.43,0.01
16922,2,1434,2893,2100,868,2647,7.65,10.45,-0.83,1.35,0.12,0.39
16942,2,1458,2860,2146,967,2635,7.59,10.87,-1.05,1.71,0.81,0.66
16962,2,1424,2846,2179,996,2637,7.05,11.29,-2.37,1.58,1.54,0.49
16982,2,1522,2841,2179,1092,2639,6.46,11.65,-3.35,1.59,2.17,0.23
17002,2,1501,2832,1953,1147,2654,6.21,11.74,-3.70,1.61,2.39,0.34
17022,2,1578,2828,2160,1082,2652,6.44,11.42,-4.35,2.39,2.59,0.62
17042,2,1414,2805,2183,1380,2690,5.93,10.63,-3.90,3.57,2.65,0.62
17062,2,1375,2729,2219,1437,2697,7.07,11.26,-2.05,3.82,3.34,0.71
17082,2,1323,2656,2211,1519,2698,5.96,9.80,-3.37,3.66,3.61,0.91
17102,2,1233,2650,2258,1540,2679,5.88,9.48,-2.74,2.89,4.37,0.99
17122,2,1199,2628,2280,1607,2673,5.82,8.02,-2.38,2.27,4.37,1.10
17142,2,1519,2543,2241,1665,2669,3.38,6.69,1.28,2.21,4.37,1.09
17162,2,1610,2429,2288,1731,2675,3.04,5.38,2.24,2.15,4.37,1.33
17182,2,1466,2244,2277,1804,2638,3.35,5.95,3.21,2.73,4.37,1.58
17202,2,1593,1901,2281,1860,2641,2.74,4.99,4.54,3.16,4.14,1.16
17222,2,1607,1456,2273,1937,2666,8.58,8.81,-1.34,3.20,4.37,0.88
17242,2,1530,1295,2259,1953,2675,5.54,8.24,2.89,2.57,3.44,0.42
17262,2,1360,752,2273,1956,2700,1.82,6.17,7.70,1.39,2.67,0.24
17282,2,1438,1,2286,2075,2690,2.71,6.06,7.15,0.56,2.40,-0.12
17302,2,1412,10,1955,2130,2705,3.23,6.60,6.52,0.12,1.91,-0.30
17322,2,1423,1,2465,2521,2724,3.45,7.33,7.03,0.03,1.26,-0.23
17342,2,939,1,2610,2810,2765,1.18,7.02,9.22,0.17,0.09,-0.10
17362,2,1428,7,2694,2869,2796,2.91,8.45,7.60,0.45,-0.92,0.20
17382,2,1397,0,2716,2899,2799,4.61,8.66,4.61,0.36,-0.60,0.19
17402,2,1596,0,2715,2922,2808,5.75,8.36,3.10,-0.11,-0.26,-0.08
17422,2,1602,5,2683,2894,2812,6.92,8.35,2.13,-0.21,-0.45,-0.10
17442,2,1367,1654,2626,2773,2829,7.39,7.49,1.44,-0.27,-0.44,0.03
17462,2,1397,1932,2633,2735,2829,6.93,5.99,2.12,-0.57,-0.20,0.03
17482,2,1443,1979,2647,2710,2834,6.50,5.20,2.17,-0.46,-0.03,0.13
17502,2,1636,2138,2645,2766,2823,6.21,5.20,2.77,0.09,-0.13,0.21
17522,2,1692,2263,2640,2782,2830,6.85,5.63,2.94,0.50,-0.32,0.06
17542,2,1658,2338,2641,2814,2831,8.09,6.66,3.05,0.29,-0.30,0.04
17562,2,1494,2534,2640,2802,2843,8.47,6.81,3.05,-0.08,-0.22,-0.07
17582,2,1639,2566,2653,2821,2848,8.09,6.94,3.13,-0.18,-0.15,0.00
17602,2,1689,2545,2654,2824,2859,7.80,6.87,3.32,0.02,-0.26,0.12
17622,2,1713,2506,2651,2852,2869,7.71,6.89,3.39,0.05,-0.31,0.16
17642,2,1719,2397,2647,2843,2859,7.45,6.70,3.11,-0.07,-0.37,0.23
17662,2,1527,2170,2623,2819,2871,7.56,6.02,2.82,-0.06,-0.48,0.31
17682,2,1368,1729,2653,2814,2863,7.68,5.86,2.25,0.12,-0.49,0.30
17702,2,1354,1540,2669,2831,2865,8.02,6.16,2.20,0.23,-0.19,0.12
17722,2,1329,455,2686,2875,2869,7.64,6.83,2.39,0.12,0.21,-0.05
17742,2,1070,918,2708,2902,2886,7.42,6.64,2.48,-0.18,0.53,-0.10
17762,2,1094,334,2715,2922,2900,6.55,6.46,2.94,-0.14,0.37,-0.08
17782,2,1510,181,2713,2939,2911,6.30,6.80,2.89,0.08,0.08,0.04
17802,2,1440,46,2366,2972,2904,6.18,7.35,2.56,0.09,0.02,0.03
17822,2,1460,728,2665,2983,2911,5.81,7.30,2.62,-0.12,0.07,-0.01
17842,2,1498,898,2694,2998,2921,5.82,7.29,2.47,-0.15,0.00,0.05
18846,2,1364,5,0,4,7,4.67,9.22,-0.88,-0.14,-0.28,0.01
18866,2,1364,0,0,0,0,4.58,8.88,-0.85,-0.07,-0.30,0.06
18886,2,1369,2,0,0,7,4.33,8.63,-0.81,0.03,-0.30,0.07
18906,2,1361,1,1,0,9,4.17,8.40,-0.65,0.05,-0.26,0.06
18926,2,1365,0,0,0,1,3.93,8.63,-0.79,0.09,-0.23,0.03
18946,2,1354,0,0,0,1,3.97,8.70,-0.71,0.09,-0.21,-0.01
18966,2,1363,208,0,9,0,3.82,8.44,-0.56,-0.00,-0.10,-0.04
18986,2,1351,447,1,3,0,3.78,7.62,-0.28,-0.15,0.00,-0.04
19006,2,1346,711,2,4,9,3.56,6.87,-0.17,-0.21,0.01,-0.06
19026,2,1332,803,0,5,0,3.47,8.15,-0.95,0.12,-0.20,-0.19
19046,2,1310,694,0,11,3,3.70,9.78,-1.12,0.45,-0.45,-0.33
19066,2,1318,477,1,1,5,3.93,10.36,-0.81,0.25,-0.46,-0.32
19086,2,1282,643,2,0,0,3.85,9.87,-0.49,-0.27,-0.18,-0.20
19106,2,1292,726,0,1,0,3.88,8.99,-0.34,-0.53,0.09,-0.10
19126,2,1295,735,3,5,1,3.84,8.96,-0.35,-0.17,0.14,-0.07
19146,2,1308,697,4,0,0,3.83,9.39,-0.62,0.21,-0.07,-0.12
19166,2,1302,624,0,1,0,3.79,9.89,-0.48,0.29,-0.11,-0.15
19186,2,1296,438,9,0,10,4.07,10.66,-0.33,0.12,-0.05,-0.19
19206,2,1305,4,6,2,1,4.48,11.07,-0.07,-0.16,0.10,-0.12
19226,2,1303,0,0,0,0,5.20,11.42,0.23,-0.29,0.19,0.01
19246,2,1322,0,1,2,3,5.92,11.69,0.38,-0.18,0.03,0.19
19266,2,1311,0,2,0,0,7.00,12.63,0.51,0.03,-0.26,0.47
19286,2,1337,170,4,0,8,8.38,12.94,1.43,0.19,-0.39,0.76
19306,2,1340,710,2,0,6,9.00,14.95,0.49,-0.23,-0.36,1.25
