t_ms,label,f1,f2,f3,f4,f5,ax,ay,az,gx,gy,gz
28768,0,0,3,3,0,1,3.34,-5.08,4.38,0.10,-2.19,2.50
28788,0,1,0,5,2,0,3.16,-4.46,0.14,-1.78,-1.52,1.83
28808,0,0,0,7,6,2,3.89,-3.49,-0.56,-1.52,-0.63,1.59
28828,0,0,0,0,0,0,4.60,-4.12,0.32,-1.60,-0.37,1.27
28848,0,0,0,0,0,0,5.05,-3.72,-0.26,-2.06,-0.13,1.01
28868,0,0,0,12,1,0,5.63,-3.94,2.84,-1.53,-0.70,1.01
28888,0,0,0,0,4,0,3.03,-7.99,0.78,-1.81,0.01,0.04
28908,0,0,0,0,4,0,3.41,-8.82,0.48,-2.57,0.89,-0.48
28928,0,0,0,15,2,6,4.50,-7.88,0.32,-2.93,1.38,-0.88
28948,0,5,1,0,3,0,2.82,-6.71,-0.62,-1.82,0.94,-0.85
28968,0,2,3,1,1,1,4.69,-6.34,-0.92,0.45,-0.08,-0.98
28988,0,579,1,3,6,5,4.21,-5.64,0.58,2.33,-0.40,-1.02
29008,0,1,3,7,0,0,2.82,-5.52,0.18,2.56,-0.52,-1.33
29028,0,1,0,1,4,0,1.52,-5.97,-0.68,2.06,-0.08,-2.03
29048,0,0,3,0,0,9,0.84,-5.82,-0.35,1.47,0.44,-2.79
29068,0,0,0,0,1,0,0.87,-5.69,-0.39,0.62,1.01,-3.44
29088,0,0,2,1,1,0,0.41,-4.83,-0.12,0.13,1.52,-3.82
29108,0,0,3,3,0,0,-0.06,-4.98,-0.72,0.31,2.24,-4.26
29128,0,3,9,0,0,3,-0.17,-3.92,-0.28,0.37,2.74,-4.37
29148,0,909,0,7,5,3,-0.43,-3.05,-0.17,0.52,3.11,-4.37
29168,0,1364,4,0,0,8,-0.87,-0.99,-0.06,1.06,3.42,-4.37
29188,0,1353,0,1,3,2,-1.27,1.24,2.66,1.18,3.70,-4.37
29208,0,1294,1358,0,3,0,-1.43,3.60,3.83,1.81,3.77,-4.37
29228,0,851,1588,0,670,1,-5.82,8.84,8.74,1.88,3.57,-4.37
29248,0,1333,1530,5,978,0,-4.23,12.86,11.28,1.82,3.83,-4.37
29268,0,1396,1514,0,714,0,-5.20,16.56,12.63,3.30,3.05,-4.37
29288,0,1403,1494,0,0,23,-3.03,22.92,13.75,3.36,1.84,-4.37
29308,0,1416,1715,0,1,2,-2.78,23.87,12.87,2.69,1.12,-4.37
29328,0,1421,1416,1,0,1,-0.71,23.85,11.06,3.09,-0.96,-3.58
29348,0,1422,2321,1,2,657,2.69,23.58,11.23,3.15,-1.70,-3.31
29368,0,1469,2277,226,0,1740,4.13,23.31,11.93,2.49,-1.65,-2.65
29388,0,1489,2252,1505,38,1975,7.38,24.56,9.87,1.98,-2.40,-1.81
29408,0,1469,2266,1920,924,2353,8.99,23.29,11.30,-0.05,-1.20,-0.33
29428,0,1466,2639,2341,1262,2515,7.57,19.45,9.24,-1.53,-0.44,0.55
29448,0,1427,2746,2264,1751,2702,4.96,17.54,10.27,-1.73,-0.71,0.64
29468,0,1487,2858,2573,1964,2842,3.08,16.41,11.22,-1.10,-0.65,0.83
29488,0,1428,2947,2814,2189,2943,3.09,16.82,9.47,-1.59,0.64,0.96
29508,0,1551,3146,2909,2332,2986,-0.82,13.84,10.98,-0.78,0.16,1.31
29528,0,1610,3185,2947,2483,2998,0.65,11.98,9.63,-0.99,-0.51,2.34
29548,0,1759,3189,2968,2550,3004,-0.66,10.53,6.45,0.33,-1.42,3.30
29568,0,1766,3193,2980,2670,3018,-0.74,8.17,4.64,1.92,-2.29,4.25
29588,0,2126,3199,2987,2718,3017,0.36,9.16,1.16,1.73,-2.87,4.37
29608,0,2174,3203,2990,2702,3010,-1.27,5.41,5.35,-0.89,-0.92,2.51
29628,0,2318,3207,2990,2737,3011,-0.21,1.66,1.24,-2.08,-0.22,1.68
29648,0,2339,3207,2999,2740,3010,-0.57,-0.72,-0.31,-1.57,-0.12,1.61
29668,0,2348,3214,3000,2754,3009,-0.86,-2.20,-0.46,-0.90,0.00,0.97
29688,0,2314,3211,2993,2762,2998,0.16,-3.35,-2.40,0.00,-0.47,0.52
29708,0,2270,3215,2991,2773,2999,-0.09,-2.67,-1.69,1.10,-0.68,0.05
29728,0,2325,3212,2990,2776,2996,-0.46,-2.98,0.03,1.99,-0.36,-0.48
29748,0,2287,3215,2986,2776,2997,-1.26,-1.64,0.53,1.85,0.18,-1.38
29768,0,2294,3211,2984,2761,2990,0.65,-0.24,-0.04,0.64,0.80,-1.74
29788,0,2271,3209,2982,2762,2984,10.82,-12.05,4.04,1.19,2.68,-2.06
29808,0,2278,3209,2985,2751,2974,-2.60,1.56,0.84,0.20,1.65,-2.85
29828,0,2269,3212,2985,2770,2976,-3.07,1.91,1.22,0.28,1.26,-3.39
29848,0,2285,3211,2981,2751,2981,-3.61,4.55,2.34,2.24,1.31,-3.67
29868,0,2246,3210,2976,2735,2971,-3.70,9.71,5.36,3.40,0.82,-3.43
29888,0,2333,3209,2979,2679,2968,-0.49,12.32,6.84,3.88,0.24,-2.58
29908,0,2352,3211,2989,2659,2965,-2.37,19.93,6.19,3.38,-1.35,-2.72
29928,0,2350,3212,2970,2662,2972,1.21,21.36,5.11,2.95,-1.42,-1.94
